States,Regions,latitude,longitude,Dates,Usage
Assam,NER,26.7499809,94.21666744,10/05/2019 00:00:00,29.4
Manipur,NER,24.79997072,93.95001705,10/05/2019 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,10/05/2019 00:00:00,6.1
Mizoram,NER,23.71039899,92.72001461,10/05/2019 00:00:00,1.4
Nagaland,NER,25.6669979,94.11657019,10/05/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,10/05/2019 00:00:00,4.7
Punjab,NR,31.51997398,75.98000281,11/05/2019 00:00:00,122.6
Haryana,NR,28.45000633,77.01999101,11/05/2019 00:00:00,143.0
Rajasthan,NR,26.44999921,74.63998124,11/05/2019 00:00:00,197.9
Delhi,NR,28.6699929,77.23000403,11/05/2019 00:00:00,84.7
UP,NR,27.59998069,78.05000565,11/05/2019 00:00:00,244.4
Uttarakhand,NR,30.32040895,78.05000565,11/05/2019 00:00:00,33.0
HP,NR,31.10002545,77.16659704,11/05/2019 00:00:00,24.5
J&K,NR,33.45,76.24,11/05/2019 00:00:00,34.5
Chandigarh,NR,30.71999697,76.78000565,11/05/2019 00:00:00,3.4
Chhattisgarh,WR,22.09042035,82.15998734,11/05/2019 00:00:00,76.2
Gujarat,WR,22.2587,71.1924,11/05/2019 00:00:00,257.9
MP,WR,21.30039105,76.13001949,11/05/2019 00:00:00,154.1
Maharashtra,WR,19.25023195,73.16017493,11/05/2019 00:00:00,380.7
Goa,WR,15.491997,73.81800065,11/05/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,11/05/2019 00:00:00,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,11/05/2019 00:00:00,160.0
Telangana,SR,18.1124,79.0193,11/05/2019 00:00:00,166.3
Karnataka,SR,12.57038129,76.91999711,11/05/2019 00:00:00,156.0
Kerala,SR,8.900372741,76.56999263,11/05/2019 00:00:00,65.1
Tamil Nadu,SR,12.92038576,79.15004187,11/05/2019 00:00:00,274.7
Pondy,SR,11.93499371,79.83000037,11/05/2019 00:00:00,7.3
Bihar,ER,25.78541445,87.4799727,11/05/2019 00:00:00,43.5
Jharkhand,ER,23.80039349,86.41998572,11/05/2019 00:00:00,19.0
Odisha,ER,19.82042971,85.90001746,11/05/2019 00:00:00,78.9
West Bengal,ER,22.58039044,88.32994665,11/05/2019 00:00:00,122.6
Sikkim,ER,27.3333303,88.6166475,11/05/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,11/05/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,11/05/2019 00:00:00,26.5
Manipur,NER,24.79997072,93.95001705,11/05/2019 00:00:00,2.2
Meghalaya,NER,25.57049217,91.8800142,11/05/2019 00:00:00,6.1
Mizoram,NER,23.71039899,92.72001461,11/05/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,11/05/2019 00:00:00,2.4
Tripura,NER,23.83540428,91.27999914,11/05/2019 00:00:00,4.1
Punjab,NR,31.51997398,75.98000281,12/05/2019 00:00:00,245.9
Haryana,NR,28.45000633,77.01999101,12/05/2019 00:00:00,194.3
Rajasthan,NR,26.44999921,74.63998124,12/05/2019 00:00:00,242.2
Delhi,NR,28.6699929,77.23000403,12/05/2019 00:00:00,116.6
UP,NR,27.59998069,78.05000565,12/05/2019 00:00:00,422.1
Uttarakhand,NR,30.32040895,78.05000565,12/05/2019 00:00:00,42.9
HP,NR,31.10002545,77.16659704,12/05/2019 00:00:00,30.7
J&K,NR,33.45,76.24,12/05/2019 00:00:00,42.4
Chandigarh,NR,30.71999697,76.78000565,12/05/2019 00:00:00,6.3
Chhattisgarh,WR,22.09042035,82.15998734,12/05/2019 00:00:00,110.2
Gujarat,WR,22.2587,71.1924,12/05/2019 00:00:00,342.2
MP,WR,21.30039105,76.13001949,12/05/2019 00:00:00,219.0
Maharashtra,WR,19.25023195,73.16017493,12/05/2019 00:00:00,441.2
Goa,WR,15.491997,73.81800065,12/05/2019 00:00:00,11.4
DNH,WR,20.26657819,73.0166178,12/05/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,12/05/2019 00:00:00,165.3
Telangana,SR,18.1124,79.0193,12/05/2019 00:00:00,184.1
Karnataka,SR,12.57038129,76.91999711,12/05/2019 00:00:00,171.9
Kerala,SR,8.900372741,76.56999263,12/05/2019 00:00:00,60.0
Tamil Nadu,SR,12.92038576,79.15004187,12/05/2019 00:00:00,297.9
Pondy,SR,11.93499371,79.83000037,12/05/2019 00:00:00,7.7
Bihar,ER,25.78541445,87.4799727,12/05/2019 00:00:00,104.2
Jharkhand,ER,23.80039349,86.41998572,12/05/2019 00:00:00,27.1
Odisha,ER,19.82042971,85.90001746,12/05/2019 00:00:00,98.7
West Bengal,ER,22.58039044,88.32994665,12/05/2019 00:00:00,194.3
Sikkim,ER,27.3333303,88.6166475,12/05/2019 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,12/05/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,12/05/2019 00:00:00,29.5
Manipur,NER,24.79997072,93.95001705,12/05/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,12/05/2019 00:00:00,5.8
Mizoram,NER,23.71039899,92.72001461,12/05/2019 00:00:00,1.9
Nagaland,NER,25.6669979,94.11657019,12/05/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,12/05/2019 00:00:00,5.6
Punjab,NR,31.51997398,75.98000281,13/05/2019 00:00:00,253.7
Haryana,NR,28.45000633,77.01999101,13/05/2019 00:00:00,211.3
Rajasthan,NR,26.44999921,74.63998124,13/05/2019 00:00:00,251.4
Delhi,NR,28.6699929,77.23000403,13/05/2019 00:00:00,129.0
UP,NR,27.59998069,78.05000565,13/05/2019 00:00:00,428.8
Uttarakhand,NR,30.32040895,78.05000565,13/05/2019 00:00:00,43.3
HP,NR,31.10002545,77.16659704,13/05/2019 00:00:00,30.4
J&K,NR,33.45,76.24,13/05/2019 00:00:00,42.8
Chandigarh,NR,30.71999697,76.78000565,13/05/2019 00:00:00,6.8
Chhattisgarh,WR,22.09042035,82.15998734,13/05/2019 00:00:00,111.6
Gujarat,WR,22.2587,71.1924,13/05/2019 00:00:00,355.4
MP,WR,21.30039105,76.13001949,13/05/2019 00:00:00,229.2
Maharashtra,WR,19.25023195,73.16017493,13/05/2019 00:00:00,451.4
Goa,WR,15.491997,73.81800065,13/05/2019 00:00:00,11.0
DNH,WR,20.26657819,73.0166178,13/05/2019 00:00:00,19.2
Andhra Pradesh,SR,14.7504291,78.57002559,13/05/2019 00:00:00,168.2
Telangana,SR,18.1124,79.0193,13/05/2019 00:00:00,191.1
Karnataka,SR,12.57038129,76.91999711,13/05/2019 00:00:00,164.5
Kerala,SR,8.900372741,76.56999263,13/05/2019 00:00:00,60.7
Tamil Nadu,SR,12.92038576,79.15004187,13/05/2019 00:00:00,299.0
Pondy,SR,11.93499371,79.83000037,13/05/2019 00:00:00,7.8
Bihar,ER,25.78541445,87.4799727,13/05/2019 00:00:00,97.4
Jharkhand,ER,23.80039349,86.41998572,13/05/2019 00:00:00,24.8
Odisha,ER,19.82042971,85.90001746,13/05/2019 00:00:00,102.5
West Bengal,ER,22.58039044,88.32994665,13/05/2019 00:00:00,192.2
Sikkim,ER,27.3333303,88.6166475,13/05/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,13/05/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,13/05/2019 00:00:00,27.8
Manipur,NER,24.79997072,93.95001705,13/05/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,13/05/2019 00:00:00,5.4
Mizoram,NER,23.71039899,92.72001461,13/05/2019 00:00:00,1.9
Nagaland,NER,25.6669979,94.11657019,13/05/2019 00:00:00,2.0
Tripura,NER,23.83540428,91.27999914,13/05/2019 00:00:00,4.8
Punjab,NR,31.51997398,75.98000281,14/05/2019 00:00:00,264.8
Haryana,NR,28.45000633,77.01999101,14/05/2019 00:00:00,208.1
Rajasthan,NR,26.44999921,74.63998124,14/05/2019 00:00:00,256.8
Delhi,NR,28.6699929,77.23000403,14/05/2019 00:00:00,130.4
UP,NR,27.59998069,78.05000565,14/05/2019 00:00:00,406.8
Uttarakhand,NR,30.32040895,78.05000565,14/05/2019 00:00:00,45.4
HP,NR,31.10002545,77.16659704,14/05/2019 00:00:00,32.0
J&K,NR,33.45,76.24,14/05/2019 00:00:00,42.9
Chandigarh,NR,30.71999697,76.78000565,14/05/2019 00:00:00,6.4
Chhattisgarh,WR,22.09042035,82.15998734,14/05/2019 00:00:00,106.5
Gujarat,WR,22.2587,71.1924,14/05/2019 00:00:00,354.3
MP,WR,21.30039105,76.13001949,14/05/2019 00:00:00,220.4
Maharashtra,WR,19.25023195,73.16017493,14/05/2019 00:00:00,446.0
Goa,WR,15.491997,73.81800065,14/05/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,14/05/2019 00:00:00,19.1
Andhra Pradesh,SR,14.7504291,78.57002559,14/05/2019 00:00:00,175.2
Telangana,SR,18.1124,79.0193,14/05/2019 00:00:00,198.7
Karnataka,SR,12.57038129,76.91999711,14/05/2019 00:00:00,172.9
Kerala,SR,8.900372741,76.56999263,14/05/2019 00:00:00,62.7
Tamil Nadu,SR,12.92038576,79.15004187,14/05/2019 00:00:00,312.3
Pondy,SR,11.93499371,79.83000037,14/05/2019 00:00:00,8.5
Bihar,ER,25.78541445,87.4799727,14/05/2019 00:00:00,88.2
Jharkhand,ER,23.80039349,86.41998572,14/05/2019 00:00:00,22.5
Odisha,ER,19.82042971,85.90001746,14/05/2019 00:00:00,97.4
West Bengal,ER,22.58039044,88.32994665,14/05/2019 00:00:00,180.5
Sikkim,ER,27.3333303,88.6166475,14/05/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,14/05/2019 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,14/05/2019 00:00:00,29.2
Manipur,NER,24.79997072,93.95001705,14/05/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,14/05/2019 00:00:00,5.4
Mizoram,NER,23.71039899,92.72001461,14/05/2019 00:00:00,2.1
Nagaland,NER,25.6669979,94.11657019,14/05/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,14/05/2019 00:00:00,4.9
Punjab,NR,31.51997398,75.98000281,15/05/2019 00:00:00,229.6
Haryana,NR,28.45000633,77.01999101,15/05/2019 00:00:00,183.2
Rajasthan,NR,26.44999921,74.63998124,15/05/2019 00:00:00,219.3
Delhi,NR,28.6699929,77.23000403,15/05/2019 00:00:00,115.2
UP,NR,27.59998069,78.05000565,15/05/2019 00:00:00,372.2
Uttarakhand,NR,30.32040895,78.05000565,15/05/2019 00:00:00,40.7
HP,NR,31.10002545,77.16659704,15/05/2019 00:00:00,29.5
J&K,NR,33.45,76.24,15/05/2019 00:00:00,37.0
Chandigarh,NR,30.71999697,76.78000565,15/05/2019 00:00:00,6.0
Chhattisgarh,WR,22.09042035,82.15998734,15/05/2019 00:00:00,100.1
Gujarat,WR,22.2587,71.1924,15/05/2019 00:00:00,346.8
MP,WR,21.30039105,76.13001949,15/05/2019 00:00:00,197.9
Maharashtra,WR,19.25023195,73.16017493,15/05/2019 00:00:00,423.8
Goa,WR,15.491997,73.81800065,15/05/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,15/05/2019 00:00:00,19.0
Andhra Pradesh,SR,14.7504291,78.57002559,15/05/2019 00:00:00,174.1
Telangana,SR,18.1124,79.0193,15/05/2019 00:00:00,199.0
Karnataka,SR,12.57038129,76.91999711,15/05/2019 00:00:00,163.7
Kerala,SR,8.900372741,76.56999263,15/05/2019 00:00:00,65.7
Tamil Nadu,SR,12.92038576,79.15004187,15/05/2019 00:00:00,312.5
Pondy,SR,11.93499371,79.83000037,15/05/2019 00:00:00,8.5
Bihar,ER,25.78541445,87.4799727,15/05/2019 00:00:00,90.6
Jharkhand,ER,23.80039349,86.41998572,15/05/2019 00:00:00,22.7
Odisha,ER,19.82042971,85.90001746,15/05/2019 00:00:00,86.9
West Bengal,ER,22.58039044,88.32994665,15/05/2019 00:00:00,174.5
Sikkim,ER,27.3333303,88.6166475,15/05/2019 00:00:00,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,15/05/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,15/05/2019 00:00:00,31.7
Manipur,NER,24.79997072,93.95001705,15/05/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,15/05/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,15/05/2019 00:00:00,1.9
Nagaland,NER,25.6669979,94.11657019,15/05/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,15/05/2019 00:00:00,4.7
Punjab,NR,31.51997398,75.98000281,16/05/2019 00:00:00,220.4
Haryana,NR,28.45000633,77.01999101,16/05/2019 00:00:00,177.2
Rajasthan,NR,26.44999921,74.63998124,16/05/2019 00:00:00,218.3
Delhi,NR,28.6699929,77.23000403,16/05/2019 00:00:00,109.3
UP,NR,27.59998069,78.05000565,16/05/2019 00:00:00,357.5
Uttarakhand,NR,30.32040895,78.05000565,16/05/2019 00:00:00,39.5
HP,NR,31.10002545,77.16659704,16/05/2019 00:00:00,29.5
J&K,NR,33.45,76.24,16/05/2019 00:00:00,42.5
Chandigarh,NR,30.71999697,76.78000565,16/05/2019 00:00:00,5.5
Chhattisgarh,WR,22.09042035,82.15998734,16/05/2019 00:00:00,96.7
Gujarat,WR,22.2587,71.1924,16/05/2019 00:00:00,338.8
MP,WR,21.30039105,76.13001949,16/05/2019 00:00:00,185.2
Maharashtra,WR,19.25023195,73.16017493,16/05/2019 00:00:00,400.5
Goa,WR,15.491997,73.81800065,16/05/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,16/05/2019 00:00:00,19.0
Andhra Pradesh,SR,14.7504291,78.57002559,16/05/2019 00:00:00,158.7
Telangana,SR,18.1124,79.0193,16/05/2019 00:00:00,174.1
Karnataka,SR,12.57038129,76.91999711,16/05/2019 00:00:00,174.8
Kerala,SR,8.900372741,76.56999263,16/05/2019 00:00:00,65.6
Tamil Nadu,SR,12.92038576,79.15004187,16/05/2019 00:00:00,300.7
Pondy,SR,11.93499371,79.83000037,16/05/2019 00:00:00,8.4
Bihar,ER,25.78541445,87.4799727,16/05/2019 00:00:00,97.1
Jharkhand,ER,23.80039349,86.41998572,16/05/2019 00:00:00,23.2
Odisha,ER,19.82042971,85.90001746,16/05/2019 00:00:00,86.2
West Bengal,ER,22.58039044,88.32994665,16/05/2019 00:00:00,172.5
Sikkim,ER,27.3333303,88.6166475,16/05/2019 00:00:00,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,16/05/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,16/05/2019 00:00:00,31.4
Manipur,NER,24.79997072,93.95001705,16/05/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,16/05/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,16/05/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,16/05/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,16/05/2019 00:00:00,5.0
Punjab,NR,31.51997398,75.98000281,17/05/2019 00:00:00,206.3
Haryana,NR,28.45000633,77.01999101,17/05/2019 00:00:00,157.8
Rajasthan,NR,26.44999921,74.63998124,17/05/2019 00:00:00,198.7
Delhi,NR,28.6699929,77.23000403,17/05/2019 00:00:00,100.7
UP,NR,27.59998069,78.05000565,17/05/2019 00:00:00,359.1
Uttarakhand,NR,30.32040895,78.05000565,17/05/2019 00:00:00,38.3
HP,NR,31.10002545,77.16659704,17/05/2019 00:00:00,28.9
J&K,NR,33.45,76.24,17/05/2019 00:00:00,40.5
Chandigarh,NR,30.71999697,76.78000565,17/05/2019 00:00:00,4.9
Chhattisgarh,WR,22.09042035,82.15998734,17/05/2019 00:00:00,91.7
Gujarat,WR,22.2587,71.1924,17/05/2019 00:00:00,334.6
MP,WR,21.30039105,76.13001949,17/05/2019 00:00:00,183.2
Maharashtra,WR,19.25023195,73.16017493,17/05/2019 00:00:00,374.0
Goa,WR,15.491997,73.81800065,17/05/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,17/05/2019 00:00:00,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,17/05/2019 00:00:00,154.9
Telangana,SR,18.1124,79.0193,17/05/2019 00:00:00,167.8
Karnataka,SR,12.57038129,76.91999711,17/05/2019 00:00:00,165.4
Kerala,SR,8.900372741,76.56999263,17/05/2019 00:00:00,66.3
Tamil Nadu,SR,12.92038576,79.15004187,17/05/2019 00:00:00,305.3
Pondy,SR,11.93499371,79.83000037,17/05/2019 00:00:00,8.0
Bihar,ER,25.78541445,87.4799727,17/05/2019 00:00:00,91.9
Jharkhand,ER,23.80039349,86.41998572,17/05/2019 00:00:00,22.2
Odisha,ER,19.82042971,85.90001746,17/05/2019 00:00:00,87.9
West Bengal,ER,22.58039044,88.32994665,17/05/2019 00:00:00,166.0
Sikkim,ER,27.3333303,88.6166475,17/05/2019 00:00:00,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,17/05/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,17/05/2019 00:00:00,30.5
Manipur,NER,24.79997072,93.95001705,17/05/2019 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,17/05/2019 00:00:00,5.7
Mizoram,NER,23.71039899,92.72001461,17/05/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,17/05/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,17/05/2019 00:00:00,4.6
Punjab,NR,31.51997398,75.98000281,18/05/2019 00:00:00,210.9
Haryana,NR,28.45000633,77.01999101,18/05/2019 00:00:00,153.9
Rajasthan,NR,26.44999921,74.63998124,18/05/2019 00:00:00,159.3
Delhi,NR,28.6699929,77.23000403,18/05/2019 00:00:00,98.9
UP,NR,27.59998069,78.05000565,18/05/2019 00:00:00,364.1
Uttarakhand,NR,30.32040895,78.05000565,18/05/2019 00:00:00,37.4
HP,NR,31.10002545,77.16659704,18/05/2019 00:00:00,26.3
J&K,NR,33.45,76.24,18/05/2019 00:00:00,37.3
Chandigarh,NR,30.71999697,76.78000565,18/05/2019 00:00:00,4.9
Chhattisgarh,WR,22.09042035,82.15998734,18/05/2019 00:00:00,93.7
Gujarat,WR,22.2587,71.1924,18/05/2019 00:00:00,314.9
MP,WR,21.30039105,76.13001949,18/05/2019 00:00:00,175.8
Maharashtra,WR,19.25023195,73.16017493,18/05/2019 00:00:00,364.8
Goa,WR,15.491997,73.81800065,18/05/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,18/05/2019 00:00:00,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,18/05/2019 00:00:00,151.0
Telangana,SR,18.1124,79.0193,18/05/2019 00:00:00,161.1
Karnataka,SR,12.57038129,76.91999711,18/05/2019 00:00:00,160.8
Kerala,SR,8.900372741,76.56999263,18/05/2019 00:00:00,62.2
Tamil Nadu,SR,12.92038576,79.15004187,18/05/2019 00:00:00,284.4
Pondy,SR,11.93499371,79.83000037,18/05/2019 00:00:00,7.4
Bihar,ER,25.78541445,87.4799727,18/05/2019 00:00:00,91.4
Jharkhand,ER,23.80039349,86.41998572,18/05/2019 00:00:00,21.8
Odisha,ER,19.82042971,85.90001746,18/05/2019 00:00:00,89.0
West Bengal,ER,22.58039044,88.32994665,18/05/2019 00:00:00,151.3
Sikkim,ER,27.3333303,88.6166475,18/05/2019 00:00:00,0.5
Arunachal Pradesh,NER,27.10039878,93.61660071,18/05/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,18/05/2019 00:00:00,30.9
Manipur,NER,24.79997072,93.95001705,18/05/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,18/05/2019 00:00:00,5.5
Mizoram,NER,23.71039899,92.72001461,18/05/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,18/05/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,18/05/2019 00:00:00,4.8
Punjab,NR,31.51997398,75.98000281,19/05/2019 00:00:00,122.1
Haryana,NR,28.45000633,77.01999101,19/05/2019 00:00:00,128.2
Rajasthan,NR,26.44999921,74.63998124,19/05/2019 00:00:00,205.5
Delhi,NR,28.6699929,77.23000403,19/05/2019 00:00:00,91.9
UP,NR,27.59998069,78.05000565,19/05/2019 00:00:00,342.3
Uttarakhand,NR,30.32040895,78.05000565,19/05/2019 00:00:00,38.3
HP,NR,31.10002545,77.16659704,19/05/2019 00:00:00,25.4
J&K,NR,33.45,76.24,19/05/2019 00:00:00,44.2
Chandigarh,NR,30.71999697,76.78000565,19/05/2019 00:00:00,4.1
Chhattisgarh,WR,22.09042035,82.15998734,19/05/2019 00:00:00,99.9
Gujarat,WR,22.2587,71.1924,19/05/2019 00:00:00,381.2
MP,WR,21.30039105,76.13001949,19/05/2019 00:00:00,206.1
Maharashtra,WR,19.25023195,73.16017493,19/05/2019 00:00:00,495.0
Goa,WR,15.491997,73.81800065,19/05/2019 00:00:00,13.8
DNH,WR,20.26657819,73.0166178,19/05/2019 00:00:00,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,19/05/2019 00:00:00,177.6
Telangana,SR,18.1124,79.0193,19/05/2019 00:00:00,161.6
Karnataka,SR,12.57038129,76.91999711,19/05/2019 00:00:00,235.4
Kerala,SR,8.900372741,76.56999263,19/05/2019 00:00:00,79.3
Tamil Nadu,SR,12.92038576,79.15004187,19/05/2019 00:00:00,324.7
Pondy,SR,11.93499371,79.83000037,19/05/2019 00:00:00,8.9
Bihar,ER,25.78541445,87.4799727,19/05/2019 00:00:00,93.5
Jharkhand,ER,23.80039349,86.41998572,19/05/2019 00:00:00,23.4
Odisha,ER,19.82042971,85.90001746,19/05/2019 00:00:00,79.9
West Bengal,ER,22.58039044,88.32994665,19/05/2019 00:00:00,151.5
Sikkim,ER,27.3333303,88.6166475,19/05/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,19/05/2019 00:00:00,1.9
Assam,NER,26.7499809,94.21666744,19/05/2019 00:00:00,23.8
Manipur,NER,24.79997072,93.95001705,19/05/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,19/05/2019 00:00:00,5.0
Mizoram,NER,23.71039899,92.72001461,19/05/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,19/05/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,19/05/2019 00:00:00,4.3
Punjab,NR,31.51997398,75.98000281,20/05/2019 00:00:00,129.0
Haryana,NR,28.45000633,77.01999101,20/05/2019 00:00:00,138.6
Rajasthan,NR,26.44999921,74.63998124,20/05/2019 00:00:00,216.8
Delhi,NR,28.6699929,77.23000403,20/05/2019 00:00:00,99.3
UP,NR,27.59998069,78.05000565,20/05/2019 00:00:00,362.0
Uttarakhand,NR,30.32040895,78.05000565,20/05/2019 00:00:00,39.5
HP,NR,31.10002545,77.16659704,20/05/2019 00:00:00,26.0
J&K,NR,33.45,76.24,20/05/2019 00:00:00,43.0
Chandigarh,NR,30.71999697,76.78000565,20/05/2019 00:00:00,4.4
Chhattisgarh,WR,22.09042035,82.15998734,20/05/2019 00:00:00,100.5
Gujarat,WR,22.2587,71.1924,20/05/2019 00:00:00,359.9
MP,WR,21.30039105,76.13001949,20/05/2019 00:00:00,212.0
Maharashtra,WR,19.25023195,73.16017493,20/05/2019 00:00:00,494.5
Goa,WR,15.491997,73.81800065,20/05/2019 00:00:00,13.8
DNH,WR,20.26657819,73.0166178,20/05/2019 00:00:00,16.2
Andhra Pradesh,SR,14.7504291,78.57002559,20/05/2019 00:00:00,178.2
Telangana,SR,18.1124,79.0193,20/05/2019 00:00:00,164.1
Karnataka,SR,12.57038129,76.91999711,20/05/2019 00:00:00,230.6
Kerala,SR,8.900372741,76.56999263,20/05/2019 00:00:00,68.5
Tamil Nadu,SR,12.92038576,79.15004187,20/05/2019 00:00:00,323.2
Pondy,SR,11.93499371,79.83000037,20/05/2019 00:00:00,9.0
Bihar,ER,25.78541445,87.4799727,20/05/2019 00:00:00,89.4
Jharkhand,ER,23.80039349,86.41998572,20/05/2019 00:00:00,24.1
Odisha,ER,19.82042971,85.90001746,20/05/2019 00:00:00,90.8
West Bengal,ER,22.58039044,88.32994665,20/05/2019 00:00:00,160.4
Sikkim,ER,27.3333303,88.6166475,20/05/2019 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,20/05/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,20/05/2019 00:00:00,25.8
Manipur,NER,24.79997072,93.95001705,20/05/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,20/05/2019 00:00:00,5.5
Mizoram,NER,23.71039899,92.72001461,20/05/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,20/05/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,20/05/2019 00:00:00,5.3
Punjab,NR,31.51997398,75.98000281,21/05/2019 00:00:00,108.6
Haryana,NR,28.45000633,77.01999101,21/05/2019 00:00:00,141.7
Rajasthan,NR,26.44999921,74.63998124,21/05/2019 00:00:00,221.1
Delhi,NR,28.6699929,77.23000403,21/05/2019 00:00:00,106.7
UP,NR,27.59998069,78.05000565,21/05/2019 00:00:00,380.7
Uttarakhand,NR,30.32040895,78.05000565,21/05/2019 00:00:00,41.2
HP,NR,31.10002545,77.16659704,21/05/2019 00:00:00,24.8
J&K,NR,33.45,76.24,21/05/2019 00:00:00,33.7
Chandigarh,NR,30.71999697,76.78000565,21/05/2019 00:00:00,4.6
Chhattisgarh,WR,22.09042035,82.15998734,21/05/2019 00:00:00,102.6
Gujarat,WR,22.2587,71.1924,21/05/2019 00:00:00,379.2
MP,WR,21.30039105,76.13001949,21/05/2019 00:00:00,216.4
Maharashtra,WR,19.25023195,73.16017493,21/05/2019 00:00:00,500.6
Goa,WR,15.491997,73.81800065,21/05/2019 00:00:00,13.8
DNH,WR,20.26657819,73.0166178,21/05/2019 00:00:00,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,21/05/2019 00:00:00,186.1
Telangana,SR,18.1124,79.0193,21/05/2019 00:00:00,171.1
Karnataka,SR,12.57038129,76.91999711,21/05/2019 00:00:00,233.1
Kerala,SR,8.900372741,76.56999263,21/05/2019 00:00:00,77.4
Tamil Nadu,SR,12.92038576,79.15004187,21/05/2019 00:00:00,337.7
Pondy,SR,11.93499371,79.83000037,21/05/2019 00:00:00,8.9
Bihar,ER,25.78541445,87.4799727,21/05/2019 00:00:00,98.1
Jharkhand,ER,23.80039349,86.41998572,21/05/2019 00:00:00,25.1
Odisha,ER,19.82042971,85.90001746,21/05/2019 00:00:00,92.0
West Bengal,ER,22.58039044,88.32994665,21/05/2019 00:00:00,170.0
Sikkim,ER,27.3333303,88.6166475,21/05/2019 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,21/05/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,21/05/2019 00:00:00,27.1
Manipur,NER,24.79997072,93.95001705,21/05/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,21/05/2019 00:00:00,5.4
Mizoram,NER,23.71039899,92.72001461,21/05/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,21/05/2019 00:00:00,2.0
Tripura,NER,23.83540428,91.27999914,21/05/2019 00:00:00,5.6
Punjab,NR,31.51997398,75.98000281,22/05/2019 00:00:00,126.4
Haryana,NR,28.45000633,77.01999101,22/05/2019 00:00:00,144.5
Rajasthan,NR,26.44999921,74.63998124,22/05/2019 00:00:00,226.7
